Date,gold,oil,tsx,vix
2018-11-20,1697.31,71.1966,14877.0,19.03
2018-11-21,1697.41,72.2973,15095.02,18.44
2018-11-22,1619.63,71.3016,15091.58,16.94
2018-11-23,1692.08,66.7237,15010.73,18.26
2018-11-26,1693.48,68.3997,15012.65,15.82
2018-11-27,1686.74,69.2049,14944.09,17.55
2018-11-28,1696.75,67.1666,15171.25,16.97
2018-11-29,1698.9,68.2571,15194.04,17.23
2018-11-30,1694.99,67.3607,15197.82,17.18
2018-12-03,1700.32,70.2747,15274.98,15.21
2018-12-04,1718.66,69.9983,15063.59,16.4
2018-12-05,1725.03,70.3887,15182.64,14.37
2018-12-06,1729.46,68.9538,14937.0,16.98
2018-12-07,1734.25,69.4953,14795.13,18.24
2018-12-10,1738.41,68.257,14728.28,18.29
2018-12-11,1735.4,69.628,14667.83,18.21
2018-12-12,1734.18,68.5641,14783.06,20.12
2018-12-13,1730.71,70.5335,14750.35,20.22
2018-12-14,1726.81,68.905,14595.07,21.31
2018-12-17,1743.3,66.594,14362.65,21.51
2018-12-18,1752.52,62.7973,14416.89,20.55
2018-12-19,1758.9,63.8354,14264.06,20.07
2018-12-20,1778.17,62.6084,14141.77,21.95
2018-12-21,1776.42,61.7532,13935.44,22.09
2018-12-24,1796.05,58.1441,13780.19,27.55
2018-12-27,1810.7,61.869,14165.21,25.36
2018-12-28,1815.88,61.5506,14222.0,24.87
2018-12-31,1814.24,62.5174,14322.86,24.98
2019-01-02,1809.64,62.4586,14347.16,24.91
2019-01-03,1812.49,63.1874,14212.75,25.65
2019-01-04,1785.21,64.626,14426.62,22.54
2019-01-07,1780.59,64.8005,14504.13,22.37
2019-01-08,1772.07,66.2844,14605.15,20.87
2019-01-09,1771.36,68.9177,14804.73,18.99
2019-01-10,1769.42,69.2223,14903.49,18.41
2019-01-11,1776.6,68.5938,14939.18,17.86
2019-01-14,1781.59,67.2919,14975.53,18.48
2019-01-15,1774.34,68.8204,15046.28,17.42
2019-01-16,1780.36,69.6381,15111.26,17.39
2019-01-17,1781.33,69.6874,15211.22,16.95
2019-01-18,1765.98,71.575,15303.83,16.89
2019-01-21,1700.19,72.122,15354.16,17.54
2019-01-22,1778.88,70.6388,15233.76,17.87
2019-01-23,1778.42,69.9915,15208.33,17.61
2019-01-24,1773.73,70.8838,15280.78,16.93
2019-01-25,1780.7,70.7926,15366.05,16.7
2019-01-28,1793.82,69.0333,15378.62,17.19
2019-01-29,1802.71,70.76,15463.14,16.86
2019-01-30,1787.11,71.5993,15484.55,16.94
2019-01-31,1794.91,70.7663,15540.6,16.36
2019-02-01,1788.29,72.5323,15506.31,15.97
2019-02-04,1785.79,71.8019,15602.32,15.83
2019-02-05,1788.29,70.5983,15702.69,15.67
2019-02-06,1794.0,71.311,15712.31,15.51
2019-02-07,1806.15,69.8553,15703.36,15.54
2019-02-08,1808.13,69.9786,15633.33,15.71
2019-02-11,1802.71,69.7501,15568.85,16.55
2019-02-12,1796.53,70.7632,15642.1,16.02
2019-02-13,1800.77,71.5934,15626.73,15.71
2019-02-14,1803.93,73.062,15695.98,15.97
2019-02-15,1808.08,74.4461,15838.24,14.41
2019-02-19,1833.05,74.3744,15937.44,14.1
2019-02-20,1832.41,75.3475,16031.24,13.25
2019-02-21,1813.18,75.247,16000.86,13.54
2019-02-22,1807.28,74.9833,16013.01,13.46
2019-02-25,1810.05,73.1258,16057.03,13.73
2019-02-26,1805.87,73.7505,16067.91,13.71
2019-02-27,1794.47,74.9257,16074.3,13.16
2019-02-28,1789.04,75.3272,15999.01,13.46
2019-03-01,1783.81,74.169,16068.25,12.99
2019-03-04,1768.79,75.1426,16038.13,13.15
2019-03-05,1770.96,75.0133,16086.54,11.29
2019-03-06,1787.61,75.4366,16092.07,12.7
2019-03-07,1787.14,75.9237,16056.51,12.44
2019-03-08,1800.11,75.1683,15996.21,13.3
2019-03-11,1785.83,76.2933,16106.24,13.31
2019-03-12,1789.16,76.3976,16136.66,13.11
2019-03-13,1798.27,77.5577,16149.97,12.9
2019-03-14,1782.77,77.9901,16087.55,12.93
2019-03-15,1792.8,78.3006,16140.35,10.15
2019-03-18,1791.2,79.1916,16251.37,12.18
2019-03-19,1796.59,78.9005,16188.1,12.26
2019-03-20,1787.52,79.8904,16167.56,13.19
2019-03-21,1802.27,80.0998,16244.59,12.72
2019-03-22,1817.91,79.1454,16089.33,13.91
2019-03-25,1828.28,79.2628,16065.86,13.86
2019-03-26,1815.42,80.1008,16155.16,12.97
2019-03-27,1812.12,79.6151,16132.53,13.03
2019-03-28,1787.26,79.9376,16155.49,12.58
2019-03-29,1779.66,80.3706,16102.09,13.1
2019-04-01,1769.36,82.1298,16228.06,12.68
2019-04-02,1774.74,83.4117,16263.87,12.47
2019-04-03,1775.79,83.3691,16279.86,12.77
2019-04-04,1776.22,82.9449,16311.61,12.45
2019-04-05,1781.69,84.7279,16396.15,11.87
2019-04-08,1780.83,85.7719,16407.29,12.11
2019-04-09,1791.15,85.5488,16336.45,12.35
2019-04-10,1797.52,85.7371,16396.29,12.01
2019-04-11,1778.98,85.1815,16399.47,11.74
2019-04-12,1773.54,85.0406,16480.53,10.83
2019-04-15,1774.02,84.9414,16515.46,10.75
2019-04-16,1753.27,86.1247,16502.2,10.74
2019-04-17,1750.93,85.1999,16544.24,11.01
2019-04-18,1754.68,85.7313,16612.81,9.92
2019-04-22,1752.84,87.8015,16577.28,10.52
2019-04-23,1756.64,88.8096,16669.4,11.02
2019-04-24,1774.02,88.7192,16586.52,11.37
2019-04-25,1773.46,87.6771,16576.1,11.86
2019-04-26,1781.75,84.5921,16613.46,10.93
2019-04-29,1772.01,85.5154,16600.37,11.21
2019-04-30,1767.77,85.0274,16580.73,11.25
2019-05-01,1773.49,85.3364,16502.75,11.66
2019-05-02,1761.62,83.0877,16410.88,11.86
2019-05-03,1767.28,83.0423,16494.43,11.49
2019-05-06,1773.94,83.58,16493.46,12.01
2019-05-07,1779.71,82.9807,16357.75,13.9
2019-05-08,1774.5,83.5352,16397.4,14.47
2019-05-09,1779.49,83.1183,16321.75,15.21
2019-05-10,1773.47,82.7961,16297.55,14.81
2019-05-13,1799.87,82.2218,16193.41,17.49
2019-05-14,1789.74,82.4851,16284.53,17.38
2019-05-15,1788.09,83.6486,16318.14,15.85
2019-05-16,1776.28,85.2216,16443.86,14.55
2019-05-17,1761.54,84.7237,16401.75,14.99
2019-05-21,1752.11,84.3939,16426.47,13.83
2019-05-22,1756.78,82.4844,16327.35,13.72
2019-05-23,1776.61,78.2701,16164.61,14.68
2019-05-24,1769.79,79.2822,16230.04,14.13
2019-05-27,1727.32,79.4379,16346.66,11.81
2019-05-28,1767.67,79.5398,16297.46,12.31
2019-05-29,1775.96,80.0453,16131.47,16.03
2019-05-30,1781.72,76.3628,16089.24,14.24
2019-05-31,1807.97,72.203,16037.49,13.01
2019-06-03,1818.35,71.4229,16015.89,16.34
2019-06-04,1814.12,70.9607,16166.24,14.58
2019-06-05,1822.91,69.1237,16212.66,14.95
2019-06-06,1826.43,70.8144,16227.8,12.27
2019-06-07,1817.99,71.8068,16230.96,12.31
2019-06-10,1797.29,70.8284,16216.26,12.47
2019-06-11,1801.99,70.1857,16248.76,12.32
2019-06-12,1817.85,68.2126,16227.24,12.07
2019-06-13,1824.09,69.4918,16239.26,12.06
2019-06-14,1836.91,70.541,16301.91,11.99
2019-06-17,1834.12,69.985,16353.45,11.5
2019-06-18,1840.13,72.5202,16503.35,11.22
2019-06-19,1824.04,72.3075,16511.79,10.92
2019-06-20,1873.25,75.6489,16574.83,11.15
2019-06-21,1882.31,76.1976,16525.43,11.43
2019-06-24,1899.58,76.2295,16523.47,11.62
2019-06-25,1898.35,77.41199999999999,16371.28,12.32
2019-06-26,1888.42,77.3622,16312.22,12.36
2019-06-27,1879.53,77.7251,16307.73,12.1
2019-06-28,1882.04,76.2619,16382.2,11.75
2019-07-02,1878.0,74.1704,16471.29,11.17
2019-07-03,1888.11,74.7161,16576.2,10.64
2019-07-04,1858.18,74.2625,16588.85,10.45
2019-07-05,1865.91,75.5163,16541.99,10.07
2019-07-08,1868.27,75.2776,16462.95,10.71
2019-07-09,1873.98,76.76,16545.21,10.32
2019-07-10,1883.7,79.0286,16563.29,10.76
2019-07-11,1875.78,78.8765,16527.9,10.77
2019-07-12,1876.73,78.7257,16488.12,10.99
2019-07-15,1881.12,77.436,16510.82,10.82
2019-07-16,1883.65,75.3851,16502.42,10.58
2019-07-17,1894.3,74.0404,16484.21,10.74
2019-07-18,1897.1,72.9581,16494.23,10.54
2019-07-19,1900.08,72.9752,16485.94,10.29
2019-07-22,1909.21,73.6321,16518.88,9.97
2019-07-23,1904.39,75.0054,16572.68,9.96
2019-07-24,1908.4,73.5402,16611.84,9.76
2019-07-25,1899.57,73.7504,16488.2,10.47
2019-07-26,1906.65,74.0376,16531.04,10.34
2019-07-29,1907.6,75.2284,16492.17,10.81
2019-07-30,1916.51,76.4883,16466.05,11.46
2019-07-31,1917.56,76.3947,16406.56,11.93
2019-08-01,1913.59,71.7848,16377.04,12.14
2019-08-02,1945.19,72.9745,16271.66,12.71
2019-08-06,1990.17,70.8745,16149.49,14.3
2019-08-07,2039.9,69.80199999999999,16265.22,14.17
2019-08-08,2015.61,69.7829,16404.53,12.53
2019-08-09,2014.95,71.9088,16341.34,12.83
2019-08-12,2028.33,72.5117,16237.77,14.4
2019-08-13,2022.35,74.9745,16350.84,12.75
2019-08-14,2055.01,72.9207,16045.94,16.36
2019-08-15,2057.63,72.9306,16012.53,16.09
2019-08-16,2041.41,72.8624,16149.79,14.24
2019-08-19,2033.58,74.7692,16304.05,12.86
2019-08-20,2037.82,74.7805,16213.31,13.58
2019-08-21,2034.02,74.4634,16309.23,12.88
2019-08-22,2026.61,73.7058,16253.46,12.83
2019-08-23,2062.03,71.8453,16037.58,15.2
2019-08-26,2057.4,71.4222,16098.79,14.75
2019-08-27,2081.55,73.7906,16183.59,14.61
2019-08-28,2081.84,74.344,16271.65,13.92
2019-08-29,2062.71,75.2112,16384.49,13.29
2019-08-30,2057.37,73.5686,16442.07,13.34
2019-09-03,2095.87,72.0825,16399.23,14.23
2019-09-04,2084.37,74.1515,16448.84,13.67
2019-09-05,2038.76,74.4598,16574.81,12.77
2019-09-06,2017.26,74.7021,16535.33,12.74
2019-09-09,2011.59,76.5231,16495.09,12.96
2019-09-10,1993.42,76.0717,16537.34,12.48
2019-09-11,2005.28,73.8453,16611.14,11.87
2019-09-12,2013.87,72.9988,16643.28,11.73
2019-09-13,2015.41,72.8582,16682.42,11.69
2019-09-16,2023.7,82.0659,16751.31,12.27
2019-09-17,2027.15,77.7168,16834.75,11.86
2019-09-18,2036.4,77.2298,16800.29,11.71
2019-09-19,2020.16,77.9149,16858.35,11.79
2019-09-20,2031.56,77.453,16899.69,12.1
2019-09-23,2053.71,77.3135,16867.2,12.57
2019-09-24,2061.84,75.2877,16798.33,13.03
2019-09-25,2028.53,75.1414,16784.29,12.5
2019-09-26,2032.64,74.757,16790.4,12.1
2019-09-27,2017.62,74.3971,16694.27,12.63
2019-09-30,1972.72,71.8664,16658.63,12.52
2019-10-01,1990.48,71.4546,16447.66,13.97
2019-10-02,2031.18,70.1302,16310.97,15.04
2019-10-03,2040.68,69.8461,16369.03,14.41
2019-10-04,2036.48,70.5326,16449.35,13.05
2019-10-07,2024.35,70.3799,16421.75,13.6
2019-10-08,2026.52,69.785,16293.95,15.0
2019-10-09,2039.6,69.0838,16379.87,13.86
2019-10-10,2017.68,71.7238,16422.68,13.79
2019-10-11,1986.8,72.4578,16415.16,13.31
2019-10-15,1980.46,69.9143,16418.39,12.7
2019-10-16,1994.72,69.8023,16427.18,12.43
2019-10-17,1990.41,71.0697,16426.3,12.22
2019-10-18,1982.41,70.6469,16377.12,12.32
2019-10-21,1969.11,70.0703,16418.45,12.13
2019-10-22,1968.97,70.9941,16391.52,12.02
2019-10-23,1976.22,72.8635,16335.93,12.04
2019-10-24,1988.37,73.3492,16369.32,11.74
2019-10-25,1987.47,73.9749,16404.49,11.36
2019-10-28,1974.68,72.9029,16387.53,11.46
2019-10-29,1972.91,72.6728,16418.14,11.41
2019-10-30,1991.58,72.2814,16501.43,11.02
2019-10-31,2015.4,71.2254,16483.16,11.26
2019-11-01,2007.88,73.9653,16594.07,10.72
2019-11-04,2009.99,74.4069,16669.81,10.87
2019-11-05,1974.61,75.092,16681.92,10.82
2019-11-06,1991.17,74.2705,16745.64,10.66
2019-11-07,1954.42,75.0546,16805.75,10.53
2019-11-08,1957.67,75.9918,16877.42,10.31
2019-11-11,1950.26,74.9522,16882.76,9.51
2019-11-12,1946.14,75.0067,16909.38,10.29
2019-11-13,1961.57,76.0941,16957.99,9.4
2019-11-14,1974.7,75.5233,16972.18,6.59
2019-11-15,1964.69,76.7047,17028.47,10.51
2019-11-18,1966.72,75.3145,17025.11,9.75
2019-11-19,1979.17,73.4637,17011.4,10.05
2019-11-20,1984.17,75.7835,17005.82,9.89
2019-11-21,1967.72,77.4836,16999.19,10.29
2019-11-22,1970.2,77.1152,16954.84,9.47
2019-11-25,1961.3,77.0867,17032.86,10.36
2019-11-26,1961.25,77.3118,17035.88,11.15
2019-11-27,1953.65,77.0227,17100.57,14.08
2019-11-28,1941.64,77.1598,17114.52,10.54
2019-11-29,1969.2,73.6187,17040.2,12.75
2019-12-02,1968.33,74.5751,16981.47,11.52
2019-12-03,1987.5,75.0117,16892.18,14.8
2019-12-04,1967.79,77.1009,16897.34,11.94
2019-12-05,1967.85,76.8978,16854.92,11.72
2019-12-06,1956.52,78.3422,16996.97,15.45
2019-12-09,1953.66,77.905,16950.85,16.24
2019-12-10,1956.08,78.1859,16950.7,13.79
2019-12-11,1957.32,77.6387,16939.61,14.56
2019-12-12,1955.31,78.4042,16946.9,12.58
2019-12-13,1965.1,78.6909,17003.13,12.29
2019-12-16,1961.86,79.0595,17056.36,12.54
2019-12-17,1963.28,79.6345,17075.2,12.67
2019-12-18,1953.97,79.7532,17031.98,13.48
2019-12-19,1963.11,80.1644,17064.04,12.68
2019-12-20,1961.61,79.3059,17118.44,12.68
2019-12-23,1971.48,79.6531,17128.71,12.68
2019-12-24,1996.05,80.4724,17180.15,12.68
2019-12-27,2000.39,80.745,17168.21,12.68
2019-12-30,1999.61,80.5105,17098.56,12.68
2019-12-31,1993.38,79.5672,17063.43,12.68
2020-01-02,1999.35,79.3994,17099.95,12.68
2020-01-03,2033.93,81.9677,17066.12,12.68
2020-01-06,2049.66,81.6184,17105.47,12.68
2020-01-07,2062.81,84.4246,17168.06,12.68
2020-01-08,2050.2,78.14399999999999,17167.82,12.68
2020-01-09,2044.64,77.7414,17235.57,10.07
2020-01-10,2051.81,77.163,17234.49,11.78
2020-01-13,2040.34,75.8523,17293.42,10.45
2020-01-14,2032.78,75.8731,17352.9,10.45
2020-01-15,2041.73,75.8166,17415.17,11.27
2020-01-16,2037.3,76.4545,17484.77,11.27
2020-01-17,2053.95,76.8754,17559.02,11.27
2020-01-20,2037.12,76.6022,17597.39,11.27
2020-01-21,2051.62,76.2284,17572.28,11.27
2020-01-22,2060.55,73.7387,17599.86,11.27
